problem,seed,tfes,method,coordination_mode,cc_pass_group_fes,cc_pass_count,best_error,final_error,fe_used,runtime,fusion_count,freeze_count,disable_count,fusion_validation_attempt_count,fusion_validation_accept_count,fusion_validation_accept_rate,validation_attempt_count,validation_accept_count,validation_reject_count,validation_accept_rate,validation_extra_fe_ratio,relation_history_size,status
A6,3,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,22,82014.99862046365,83346.62413341827,10000,18.48479127883911,1133,2377,670,1133,138,0.12180052956751986,22,3,19,0.13636363636363635,0.0022,0,ok
A6,4,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,20,79522.07521881444,83625.78223962492,10000,17.862366199493408,1036,2104,660,1036,205,0.19787644787644787,20,3,17,0.15,0.002,0,ok
A6,5,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,22,82360.25243518555,83409.15872837938,10000,18.33612298965454,1157,2413,610,1157,362,0.31287813310285223,22,7,15,0.3181818181818182,0.0022,0,ok
A6,6,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,23,82299.68569444466,83798.56052308506,10000,18.754462242126465,1142,2498,730,1142,328,0.287215411558669,23,7,16,0.30434782608695654,0.0023,0,ok
A6,7,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,22,81729.00886394469,82920.08803575729,10000,17.617689609527588,1180,2250,750,1180,529,0.4483050847457627,22,10,12,0.45454545454545453,0.0022,0,ok
A6,8,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,23,82093.61385911285,83728.6773540089,10000,17.018815517425537,1207,2363,800,1207,449,0.371996685998343,21,7,14,0.3333333333333333,0.0021,0,ok
A6,9,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,20,80240.99975931093,83409.86201842793,10000,13.968313217163086,1040,2180,580,1040,354,0.3403846153846154,20,6,14,0.3,0.002,0,ok
A6,10,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,19,79426.88214239936,83342.61129023298,10000,13.71105146408081,1040,1860,710,1040,233,0.22403846153846155,19,4,15,0.21052631578947367,0.0019,0,ok
R6,1,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,28728618560.07258,28728618560.07258,10000,12.165795087814331,2069,1161,0,2069,242,0.11696471725471243,17,2,15,0.11764705882352941,0.0017,0,ok
R6,2,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,38339360646.152336,38339360646.152336,10000,11.080708742141724,2063,1167,0,2063,238,0.11536597188560349,17,2,15,0.11764705882352941,0.0017,0,ok
R6,3,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,42108352193.1367,42108352193.1367,10000,6.358599424362183,2045,1185,0,2045,355,0.17359413202933985,17,3,14,0.17647058823529413,0.0017,0,ok
R6,4,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,16458779796.16217,16458779796.16217,10000,5.900579214096069,2051,1169,10,2051,126,0.06143344709897611,17,1,16,0.058823529411764705,0.0017,0,ok
R6,5,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,28145684178.17149,28147999402.539265,10000,4.777611255645752,2043,1187,0,2043,0,0.0,17,0,17,0.0,0.0017,0,ok
R6,6,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,29130829065.41662,29139651413.107803,10000,4.801111936569214,2074,1146,10,2074,250,0.12054001928640308,17,2,15,0.11764705882352941,0.0017,0,ok
R6,7,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,20309070901.861156,20319529971.862537,10000,4.711902856826782,2081,1129,20,2081,368,0.17683805862566074,17,3,14,0.17647058823529413,0.0017,0,ok
R6,8,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,21255952493.050575,21255952493.050575,10000,4.720373630523682,2043,1187,0,2043,0,0.0,17,0,17,0.0,0.0017,0,ok
R6,9,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,23997034094.854355,23997034094.854355,10000,4.817875623703003,2073,1147,10,2073,125,0.0602990834539315,17,1,16,0.058823529411764705,0.0017,0,ok
R6,10,10000,validated-selective-conflict,selective_hypergraph_pass_end,20,17,21505349530.30972,21567808343.891113,10000,4.9779112339019775,2001,1199,30,2001,247,0.12343828085957022,17,2,15,0.11764705882352941,0.0017,0,ok
E4,1,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,604903427338.4895,605360494583.4492,20000,15.1133553981781,2130,1375,10,2130,531,0.24929577464788732,37,9,28,0.24324324324324326,0.00185,0,ok
E4,2,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,574869298152.735,575126582794.6421,20000,15.463589191436768,2083,1407,25,2083,404,0.19395103216514642,37,7,30,0.1891891891891892,0.00185,0,ok
E4,3,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,727187742253.0587,727187742253.0587,20000,15.855660438537598,2128,1382,5,2128,573,0.2692669172932331,37,11,26,0.2972972972972973,0.00185,0,ok
E4,4,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,607679901296.5133,609710021548.5929,20000,17.241324186325073,2052,1428,35,2052,698,0.3401559454191033,37,13,24,0.35135135135135137,0.00185,0,ok
E4,5,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,642496174007.5953,644166349045.4048,20000,21.769696712493896,2100,1395,20,2100,769,0.3661904761904762,37,14,23,0.3783783783783784,0.00185,0,ok
E4,6,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,706608684439.7051,707941865979.0912,20000,22.17819118499756,2108,1387,20,2108,479,0.22722960151802657,37,9,28,0.24324324324324326,0.00185,0,ok
E4,7,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,526751842834.3243,527096484310.5927,20000,23.856425285339355,2119,1376,20,2119,198,0.09344030202925908,37,4,33,0.10810810810810811,0.00185,0,ok
E4,8,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,634340547367.538,636426948646.7206,20000,24.35036325454712,2166,1324,25,2166,582,0.26869806094182824,37,10,27,0.2702702702702703,0.00185,0,ok
E4,9,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,686075041419.8667,686433011974.0468,20000,24.423856019973755,2070,1435,10,2070,640,0.30917874396135264,37,12,25,0.32432432432432434,0.00185,0,ok
E4,10,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,658191685749.2125,659256124541.9315,20000,24.599022388458252,2106,1399,10,2106,339,0.16096866096866097,37,6,31,0.16216216216216217,0.00185,0,ok
E6,1,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,540663904539.92114,541774958920.5448,20000,27.0788996219635,4016,2244,10,4016,249,0.06200199203187251,33,2,31,0.06060606060606061,0.00165,0,ok
E6,2,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,534469633490.80554,534870649451.82135,20000,27.18822741508484,3940,2310,20,3940,361,0.0916243654822335,33,3,30,0.09090909090909091,0.00165,0,ok
E6,3,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,575515143165.9811,575515143165.9811,20000,27.55666446685791,3935,2325,10,3935,357,0.09072426937738247,33,3,30,0.09090909090909091,0.00165,0,ok
E6,4,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,522655636592.1794,523962507456.43475,20000,27.515435695648193,4010,2250,10,4010,621,0.15486284289276808,33,5,28,0.15151515151515152,0.00165,0,ok
E6,5,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,530104451897.7294,530104451897.7294,20000,27.46999430656433,3942,2318,10,3942,471,0.11948249619482496,33,4,29,0.12121212121212122,0.00165,0,ok
E6,6,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,593586097932.0441,593939577638.6179,20000,27.184258699417114,3960,2300,10,3960,356,0.0898989898989899,33,3,30,0.09090909090909091,0.00165,0,ok
E6,7,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,614214944473.6553,614588140516.1757,20000,26.87540078163147,3957,2303,10,3957,225,0.05686125852918878,33,2,31,0.06060606060606061,0.00165,0,ok
E6,8,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,571380343948.6185,572161804653.3291,20000,27.08839440345764,3886,2364,20,3886,829,0.21332990221307258,33,7,26,0.21212121212121213,0.00165,0,ok
E6,9,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,649859244464.4915,651524741628.3619,20000,27.24334979057312,3918,2322,30,3918,374,0.09545686574783052,33,3,30,0.09090909090909091,0.00165,0,ok
E6,10,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,496827129686.47375,496827129686.47375,20000,27.224708795547485,3824,2446,0,3824,243,0.06354602510460251,33,2,31,0.06060606060606061,0.00165,0,ok
S4,1,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,4630419920.033124,4694241855.148297,20000,28.55252170562744,2194,1296,25,2194,185,0.08432087511394713,37,3,34,0.08108108108108109,0.00185,0,ok
S4,2,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,5276322216.566641,5278383852.239701,20000,28.456480979919434,2124,1381,10,2124,233,0.10969868173258004,37,4,33,0.10810810810810811,0.00185,0,ok
S4,3,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,4989765072.541545,4991017527.802825,20000,27.994710683822632,2188,1307,20,2188,540,0.24680073126142596,37,10,27,0.2702702702702703,0.00185,0,ok
S4,4,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,2982589282.7818623,3017638848.1040273,20000,28.009525060653687,2120,1380,15,2120,300,0.14150943396226415,37,5,32,0.13513513513513514,0.00185,0,ok
S4,5,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,4521886240.717999,4521886240.717999,20000,28.90544295310974,2165,1345,5,2165,438,0.2023094688221709,37,8,29,0.21621621621621623,0.00185,0,ok
S4,6,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,5245389726.8231735,5253948672.866468,20000,28.961395740509033,2204,1301,10,2204,508,0.23049001814882034,37,9,28,0.24324324324324326,0.00185,0,ok
S4,7,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,6641318597.61615,6641318597.61615,20000,28.983017206192017,2200,1295,20,2200,172,0.07818181818181819,37,3,34,0.08108108108108109,0.00185,0,ok
S4,8,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,4951633562.904808,4951633562.904808,20000,28.85300922393799,2150,1360,5,2150,343,0.15953488372093022,37,6,31,0.16216216216216217,0.00185,0,ok
S4,9,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,5958359551.122273,5971170974.35554,20000,28.799065828323364,2209,1276,30,2209,145,0.06564056133997284,37,3,34,0.08108108108108109,0.00185,0,ok
S4,10,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,37,9875819091.07545,9881666587.349712,20000,28.767956018447876,2153,1357,5,2153,270,0.12540640966093822,37,5,32,0.13513513513513514,0.00185,0,ok
S6,1,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,2809894630.9314785,2809894630.9314785,20000,30.378681659698486,4075,2185,10,4075,763,0.18723926380368097,33,6,27,0.18181818181818182,0.00165,0,ok
S6,2,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,2811209429.788611,2845890911.5883484,20000,30.044068098068237,4027,2203,40,4027,243,0.060342686863670225,33,2,31,0.06060606060606061,0.00165,0,ok
S6,3,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,3113022793.3468475,3113022793.3468475,20000,29.453938484191895,3953,2317,0,3953,225,0.056918795851252216,33,2,31,0.06060606060606061,0.00165,0,ok
S6,4,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,1894208182.59143,1894221178.6893513,20000,28.9845130443573,4068,2192,10,4068,872,0.2143559488692232,33,7,26,0.21212121212121213,0.00165,0,ok
S6,5,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,2067320924.5728707,2074360105.8939862,20000,23.891002416610718,3968,2282,20,3968,465,0.1171875,33,4,29,0.12121212121212122,0.00165,0,ok
S6,6,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,2212842956.794747,2223435882.7073092,20000,23.26751446723938,4053,2177,40,4053,619,0.152726375524303,33,5,28,0.15151515151515152,0.00165,0,ok
S6,7,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,2145796584.3291116,2145796584.3291116,20000,14.896129608154297,3974,2276,20,3974,119,0.029944640161046806,33,1,32,0.030303030303030304,0.00165,0,ok
S6,8,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,2912979502.8012276,2919919878.7557273,20000,14.691439151763916,4085,2155,30,4085,627,0.15348837209302327,33,5,28,0.15151515151515152,0.00165,0,ok
S6,9,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,2435245750.860668,2435245750.860668,20000,14.255208492279053,3953,2307,10,3953,350,0.08854034910194788,33,3,30,0.09090909090909091,0.00165,0,ok
S6,10,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,3527108470.772694,3527108470.772694,20000,12.770602941513062,3992,2258,20,3992,696,0.1743486973947896,33,6,27,0.18181818181818182,0.00165,0,ok
A6,1,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,48,81734.1002801257,83889.69535715262,20000,10.234524250030518,2557,5043,1520,2557,734,0.2870551427454048,48,14,34,0.2916666666666667,0.0024,0,ok
A6,2,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,45,80860.45471673546,83152.73406846162,20000,9.974925756454468,2517,4783,1250,2517,691,0.2745331744139849,45,12,33,0.26666666666666666,0.00225,0,ok
A6,3,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,47,82014.99862046365,83318.55002005551,20000,10.15253210067749,2422,5098,1410,2422,419,0.17299752270850538,47,9,38,0.19148936170212766,0.00235,0,ok
A6,4,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,45,79522.07521881444,83574.20215475168,20000,10.008718729019165,2486,4754,1310,2486,509,0.20474658085277556,45,9,36,0.2,0.00225,0,ok
A6,5,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,47,82360.25243518555,82547.44101762345,20000,10.119395971298218,2478,5172,1280,2478,434,0.1751412429378531,47,9,38,0.19148936170212766,0.00235,0,ok
A6,6,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,48,82196.92264890633,84192.819365657,20000,10.238365173339844,2573,5127,1420,2573,787,0.3058686358336572,48,15,33,0.3125,0.0024,0,ok
A6,7,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,47,81729.00886394469,83568.30138212003,20000,9.931885480880737,2511,4979,1440,2511,812,0.3233771405814417,47,16,31,0.3404255319148936,0.00235,0,ok
A6,8,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,47,82093.61385911285,84152.9927905741,20000,10.123070001602173,2584,5106,1240,2584,817,0.3161764705882353,47,14,33,0.2978723404255319,0.00235,0,ok
A6,9,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,45,80240.99975931093,83214.35739017314,20000,10.19507622718811,2316,4864,1370,2316,711,0.3069948186528497,45,13,32,0.28888888888888886,0.00225,0,ok
A6,10,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,44,79426.88214239936,83245.3071515927,20000,10.097991466522217,2301,4689,1370,2301,405,0.1760104302477184,44,8,36,0.18181818181818182,0.0022,0,ok
R6,1,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,1124773228.538966,1125735202.5466235,20000,9.111791133880615,4055,2215,0,4055,348,0.08581997533908754,33,3,30,0.09090909090909091,0.00165,0,ok
R6,2,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,1169373300.4122562,1170073442.3862643,20000,9.442920923233032,4040,2230,0,4040,349,0.08638613861386138,33,3,30,0.09090909090909091,0.00165,0,ok
R6,3,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,911077113.5222509,912480310.1966356,20000,10.36864161491394,3996,2274,0,3996,346,0.08658658658658659,33,3,30,0.09090909090909091,0.00165,0,ok
R6,4,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,673568554.0302482,674390696.3469096,20000,10.40181016921997,3995,2275,0,3995,241,0.06032540675844806,33,2,31,0.06060606060606061,0.00165,0,ok
R6,5,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,860707059.794596,861124345.2379985,20000,10.929994821548462,4051,2219,0,4051,255,0.06294742039002715,33,2,31,0.06060606060606061,0.00165,0,ok
R6,6,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,942869308.1189858,943570449.6905315,20000,10.72119402885437,3979,2291,0,3979,753,0.18924352852475496,33,6,27,0.18181818181818182,0.00165,0,ok
R6,7,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,1028265397.0240616,1028265397.0240616,20000,10.932502269744873,4033,2237,0,4033,371,0.0919910736424498,33,3,30,0.09090909090909091,0.00165,0,ok
R6,8,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,917078563.8868399,917078563.8868399,20000,11.01955795288086,3990,2280,0,3990,493,0.12355889724310777,33,4,29,0.12121212121212122,0.00165,0,ok
R6,9,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,860795003.7923019,862078190.1235394,20000,11.611989974975586,4036,2234,0,4036,712,0.17641228939544104,33,6,27,0.18181818181818182,0.00165,0,ok
R6,10,20000,validated-selective-conflict,selective_hypergraph_pass_end,20,33,1133663487.3934307,1133663487.3934307,20000,11.517751932144165,4101,2169,0,4101,127,0.030968056571567912,33,1,32,0.030303030303030304,0.00165,0,ok
E4,1,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,4309958636386.7437,4316834260234.8276,5000,2.1991939544677734,98,73,874,98,3,0.030612244897959183,9,1,8,0.1111111111111111,0.0018,95,ok
E4,2,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,4918492791903.646,4919806562899.276,5000,2.2120540142059326,96,70,879,96,1,0.010416666666666666,6,1,5,0.16666666666666666,0.0012,95,ok
E4,3,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,4442282863871.601,4454597854207.367,5000,2.2054736614227295,144,123,778,144,49,0.3402777777777778,7,2,5,0.2857142857142857,0.0014,95,ok
E4,4,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,4472336123642.366,4527836906435.875,5000,2.2200393676757812,95,72,878,95,0,0.0,6,0,6,0.0,0.0012,95,ok
E4,5,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,4686083093353.152,4686403415703.478,5000,2.1336817741394043,106,84,855,106,12,0.11320754716981132,8,3,5,0.375,0.0016,95,ok
E4,6,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,5108549006791.915,5110492816670.224,5000,2.1357734203338623,113,105,827,113,19,0.168141592920354,8,1,7,0.125,0.0016,94,ok
E4,7,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,4904279388691.645,4904797716841.197,5000,2.069204807281494,116,60,869,116,22,0.1896551724137931,8,4,4,0.5,0.0016,95,ok
E4,8,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,4875952652949.188,4880362041283.262,5000,2.0772852897644043,95,88,862,95,1,0.010526315789473684,8,1,7,0.125,0.0016,95,ok
E4,9,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,5453359713008.093,5453454010932.479,5000,2.2753210067749023,95,72,878,95,1,0.010526315789473684,7,1,6,0.14285714285714285,0.0014,95,ok
E4,10,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,4971305635700.888,4971893440386.043,5000,2.2361390590667725,98,57,890,98,3,0.030612244897959183,9,3,6,0.3333333333333333,0.0018,95,ok
E6,1,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,4597474461393.4,4597475153040.956,5000,2.460561990737915,189,110,1601,189,0,0.0,5,0,5,0.0,0.001,189,ok
E6,2,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,4560861324678.12,4560861324678.12,5000,2.5992629528045654,269,162,1469,269,81,0.30111524163568776,8,3,5,0.375,0.0016,190,ok
E6,3,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,4326261278710.29,4326261278710.29,5000,2.488330602645874,260,152,1298,260,72,0.27692307692307694,9,5,4,0.5555555555555556,0.0018,190,ok
E6,4,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,5195717806619.856,5204920789470.829,5000,2.483034133911133,208,134,1368,208,19,0.09134615384615384,8,3,5,0.375,0.0016,190,ok
E6,5,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,4624189630293.984,4624755703679.408,5000,2.5068118572235107,196,131,1573,196,6,0.030612244897959183,8,2,6,0.25,0.0016,190,ok
E6,6,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,5162811344962.659,5162811344962.659,5000,2.569457769393921,206,112,1392,206,19,0.09223300970873786,9,4,5,0.4444444444444444,0.0018,190,ok
E6,7,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,4044755008347.1494,4049351019151.0356,5000,2.498216390609741,205,103,1592,205,15,0.07317073170731707,7,1,6,0.14285714285714285,0.0014,190,ok
E6,8,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,4871455118394.472,4871455118394.472,5000,2.5206243991851807,197,108,1405,197,8,0.04060913705583756,7,1,6,0.14285714285714285,0.0014,189,ok
E6,9,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,4555967102449.938,4563659569795.647,5000,2.524623394012451,214,134,1552,214,25,0.11682242990654206,7,2,5,0.2857142857142857,0.0014,190,ok
E6,10,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,3502300418687.419,3503031498120.377,5000,2.4756357669830322,191,159,1550,191,2,0.010471204188481676,8,1,7,0.125,0.0016,189,ok
S4,1,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,21699143929616.72,21767806183775.97,5000,2.6668527126312256,121,80,844,121,26,0.21487603305785125,9,4,5,0.4444444444444444,0.0018,95,ok
S4,2,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,30495172769999.387,30495172769999.387,5000,2.656454086303711,94,80,871,94,0,0.0,5,0,5,0.0,0.001,94,ok
S4,3,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,34526211910752.28,34553546209582.812,5000,2.6764979362487793,185,128,732,185,93,0.5027027027027027,8,3,5,0.375,0.0016,93,ok
S4,4,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,21866819935361.73,22072787858066.81,5000,2.657219409942627,133,93,819,133,39,0.2932330827067669,6,2,4,0.3333333333333333,0.0012,94,ok
S4,5,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,41941939816293.234,42144277959548.9,5000,2.665179967880249,92,83,870,92,0,0.0,7,0,7,0.0,0.0014,92,ok
S4,6,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,41842700278906.18,41960152750574.44,5000,2.592770576477051,92,85,868,92,0,0.0,5,0,5,0.0,0.001,92,ok
S4,7,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,37963928624191.734,38378837486609.97,5000,2.5782694816589355,93,87,865,93,0,0.0,7,0,7,0.0,0.0014,93,ok
S4,8,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,43254253959231.24,43289671847314.1,5000,2.5886216163635254,96,64,885,96,2,0.020833333333333332,7,2,5,0.2857142857142857,0.0014,95,ok
S4,9,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,11,49857854670985.07,50013813769871.0,5000,2.6060922145843506,97,68,880,97,3,0.030927835051546393,7,2,5,0.2857142857142857,0.0014,94,ok
S4,10,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,51672325614258.12,51693770899043.39,5000,2.6288514137268066,105,75,770,105,10,0.09523809523809523,9,2,7,0.2222222222222222,0.0018,95,ok
S6,1,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,34113510063925.8,34307302529408.227,5000,1.6037492752075195,192,113,1405,192,2,0.010416666666666666,7,1,6,0.14285714285714285,0.0014,190,ok
S6,2,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,23329088763693.82,23416028803831.15,5000,1.6343004703521729,235,152,1513,235,47,0.2,7,2,5,0.2857142857142857,0.0014,189,ok
S6,3,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,28548105847737.64,28571324376191.99,5000,2.7865424156188965,226,164,1320,226,38,0.168141592920354,9,2,7,0.2222222222222222,0.0018,188,ok
S6,4,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,24140422559339.816,24140422559339.816,5000,2.8876030445098877,238,143,1519,238,49,0.20588235294117646,8,3,5,0.375,0.0016,190,ok
S6,5,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,20107831320396.0,20113558124050.28,5000,2.901621103286743,252,163,1485,252,62,0.24603174603174602,8,2,6,0.25,0.0016,190,ok
S6,6,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,18250788560126.43,18251237742358.51,5000,3.0238521099090576,199,116,1585,199,10,0.05025125628140704,7,2,5,0.2857142857142857,0.0014,190,ok
S6,7,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,23672009580330.938,23790802210529.547,5000,2.961808443069458,190,111,1599,190,0,0.0,6,0,6,0.0,0.0012,190,ok
S6,8,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,26639582808335.17,26641210349526.566,5000,2.927476644515991,193,110,1597,193,4,0.02072538860103627,8,3,5,0.375,0.0016,190,ok
S6,9,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,16064685132857.227,16092223484556.426,5000,2.9570231437683105,208,108,1584,208,18,0.08653846153846154,8,3,5,0.375,0.0016,190,ok
S6,10,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,17436267778415.51,17485081774671.943,5000,2.9334349632263184,229,175,1306,229,39,0.1703056768558952,9,2,7,0.2222222222222222,0.0018,190,ok
A6,1,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,12,81734.1002801257,84241.19623665251,5000,3.369422435760498,165,553,1562,165,9,0.05454545454545454,10,1,9,0.1,0.002,159,ok
A6,2,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,80880.73717878072,83113.92315583337,5000,3.2016403675079346,171,644,895,171,31,0.18128654970760233,9,1,8,0.1111111111111111,0.0018,147,ok
A6,3,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,82014.99862046365,84279.34118650031,5000,3.2526824474334717,177,628,1095,177,41,0.23163841807909605,10,5,5,0.5,0.002,158,ok
A6,4,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,79694.89707433485,84176.56027943766,5000,3.2675299644470215,144,565,1191,144,17,0.11805555555555555,8,3,5,0.375,0.0016,139,ok
A6,5,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,82360.25243518555,84192.9585056079,5000,3.29164457321167,192,424,1284,192,25,0.13020833333333334,10,2,8,0.2,0.002,168,ok
A6,6,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,82299.68569444466,82837.25607246177,5000,3.259704351425171,247,913,740,247,127,0.5141700404858299,10,4,6,0.4,0.002,149,ok
A6,7,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,10,81729.00886394469,83655.08078186614,5000,3.246048927307129,180,399,1321,180,22,0.12222222222222222,10,3,7,0.3,0.002,172,ok
A6,8,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,82093.61385911285,83033.3644670805,5000,3.157223701477051,212,667,831,212,75,0.35377358490566035,9,2,7,0.2222222222222222,0.0018,153,ok
A6,9,5000,arac-lite-v0.1-disable-fast,arac_lite_rule,20,9,80253.94440891237,84017.94064566253,5000,3.2335915565490723,143,564,1003,143,16,0.11188811188811189,8,2,6,0.25,0.0016,134,ok
